example_id,candidate_example_id,original_id,type,relations,candidate_role,quality_status,quality_issue_codes
947,1102,e8d92a1a0bdd11eba7f7acde48001122,compositional,director|place of death,reserve,pass,
948,1103,367ea308088211ebbd6dac1f6bf848b6,bridge_comparison,date of death|director,reserve,pass,
949,1104,9a7f003a0bdb11eba7f7acde48001122,compositional,director|father,reserve,pass,
950,1105,5dde0aca089f11ebbd78ac1f6bf848b6,bridge_comparison,date of birth|director,reserve,pass,
951,1106,ab7a6d920baf11ebab90acde48001122,inference,father|sibling,reserve,pass,
952,1107,acaa580c0bdd11eba7f7acde48001122,compositional,cause of death|father,reserve,pass,
953,1108,bac294180bdd11eba7f7acde48001122,compositional,country of citizenship|father,reserve,pass,
954,1109,3c736a9508fc11ebbdadac1f6bf848b6,comparison,date of birth|date of death,reserve,pass,
955,1110,4a8ec2e00bdb11eba7f7acde48001122,compositional,date of birth|father,reserve,pass,
956,1111,8ab49ff80bda11eba7f7acde48001122,compositional,place of birth|spouse,reserve,pass,
957,1112,3b9b100e08ac11ebbd82ac1f6bf848b6,bridge_comparison,date of birth|director,reserve,pass,
958,1113,c5de8dcd088b11ebbd6fac1f6bf848b6,comparison,date of death,reserve,pass,
959,1114,6637584408b211ebbd85ac1f6bf848b6,bridge_comparison,date of death|director,reserve,pass,
960,1115,f727fd12096c11ebbdafac1f6bf848b6,comparison,publication date,reserve,pass,
961,1116,de2f91c808c011ebbd8aac1f6bf848b6,bridge_comparison,date of birth|director,reserve,pass,
962,1117,8906523108d011ebbd95ac1f6bf848b6,bridge_comparison,country of citizenship|director,reserve,pass,
963,1118,29970e8e0baf11ebab90acde48001122,inference,father|mother,reserve,review,evidence_term_not_in_support
964,1119,c041ef4c0bdd11eba7f7acde48001122,compositional,country of citizenship|father,reserve,pass,
965,1121,c0582fef086f11ebbd62ac1f6bf848b6,comparison,date of birth,reserve,pass,
966,1122,ef8526a60bd911eba7f7acde48001122,compositional,father|place of death,reserve,pass,
967,1123,d79cab940bda11eba7f7acde48001122,compositional,director|place of death,reserve,pass,
968,1124,83aacaf008ee11ebbda8ac1f6bf848b6,comparison,date of birth,reserve,pass,
969,1125,6d11f55308b211ebbd85ac1f6bf848b6,bridge_comparison,date of birth|director,reserve,pass,
970,1126,74cc87600bde11eba7f7acde48001122,compositional,director|place of birth,reserve,pass,
971,1127,822c4ee40bda11eba7f7acde48001122,compositional,founded by|place of birth,reserve,pass,
972,1128,bbb42c7c088811ebbd6eac1f6bf848b6,bridge_comparison,date of death|director,reserve,pass,
973,1129,9575367b091111ebbdadac1f6bf848b6,comparison,country of origin,reserve,pass,
974,1130,9cb0d3480bda11eba7f7acde48001122,compositional,date of death|father,reserve,pass,
975,1131,7225178208d411ebbd96ac1f6bf848b6,bridge_comparison,date of birth|director,reserve,pass,
976,1132,e7c2c741089e11ebbd78ac1f6bf848b6,comparison,date of birth,reserve,pass,
977,1133,3e483c3c096c11ebbdafac1f6bf848b6,comparison,publication date,reserve,pass,
978,1134,1d913467087611ebbd67ac1f6bf848b6,comparison,date of birth,reserve,pass,
979,1135,df85733a0bdb11eba7f7acde48001122,compositional,director|spouse,reserve,pass,
980,1136,be899b3c0bdd11eba7f7acde48001122,compositional,composer|country of citizenship,reserve,pass,
981,1137,6a74a9880bb011ebab90acde48001122,inference,father|spouse,reserve,review,evidence_term_not_in_support
982,1138,23f41cf20bdb11eba7f7acde48001122,compositional,director|place of birth,reserve,pass,
983,1139,ba9891a6092911ebbdaeac1f6bf848b6,comparison,publication date,reserve,pass,
984,1140,c20c14a00bd911eba7f7acde48001122,compositional,date of birth|director,reserve,pass,
985,1141,8c7fafe20bdc11eba7f7acde48001122,compositional,father|place of birth,reserve,pass,
986,1142,a17475e3095f11ebbdafac1f6bf848b6,comparison,country of origin,reserve,pass,
987,1143,e171d29a0bdd11eba7f7acde48001122,compositional,director|employer,reserve,pass,
988,1144,3eba2cd2089911ebbd77ac1f6bf848b6,comparison,publication date,reserve,pass,
989,1145,50bd90820bdc11eba7f7acde48001122,compositional,composer|country of citizenship,reserve,pass,
990,1146,17e3349208df11ebbd9fac1f6bf848b6,comparison,date of birth,reserve,pass,
991,1147,c080c8f8085d11ebbd5cac1f6bf848b6,bridge_comparison,country of citizenship|director,reserve,pass,
992,1148,e4fbb7ad08b611ebbd88ac1f6bf848b6,bridge_comparison,country of citizenship|director,reserve,pass,
993,1149,5eb351b4095311ebbdaeac1f6bf848b6,comparison,publication date,reserve,pass,
994,1150,ea4b9b43085b11ebbd5cac1f6bf848b6,comparison,publication date,reserve,pass,
995,1151,14a68691090311ebbdadac1f6bf848b6,comparison,publication date,reserve,pass,
996,1152,69cf04520bdc11eba7f7acde48001122,compositional,director|place of birth,reserve,pass,
997,1153,e3506ff80bd911eba7f7acde48001122,compositional,place of death|spouse,reserve,pass,
998,1154,7a5fd5940baf11ebab90acde48001122,inference,child|spouse,reserve,pass,
999,1155,6c1b12ad08d811ebbd9bac1f6bf848b6,bridge_comparison,date of death|director,reserve,pass,
1000,1156,5c539c02084e11ebbd56ac1f6bf848b6,bridge_comparison,date of birth|director,reserve,pass,
